sheet,row,row_indent_col,full_name,status,ziel,unit,d_ref,ref_status,ref_ziel
2. Erneuerbare,209,J,+ / - / davon extern f. Importwasserstoff,0,0,GWh/a,,2. Erneuerbare!L209,2. Erneuerbare!M209
2. Erneuerbare,210,,+ / - / davon extern f. Importwasserstoff,,,,,2. Erneuerbare!L210,2. Erneuerbare!M210
2. Erneuerbare,211,G,+ / - / Langzeitspeicherung Strom stofflich (saisonaler Ausgleich > 1 Tag),,,,,2. Erneuerbare!L211,2. Erneuerbare!M211
2. Erneuerbare,212,F,+ / - / Stromaufnahme (Überschussphasen),0,473487.4969769301,GWh/a,1.625,2. Erneuerbare!L212,2. Erneuerbare!M212
2. Erneuerbare,213,H,+ / - / Stromaufnahme (Überschussphasen) / Nutzungsgrad Stromspeicherung,0,38.001801007841564,%,1.634,2. Erneuerbare!L213,2. Erneuerbare!M213
2. Erneuerbare,214,F,+ / + / Stromabgabe (Mangelphasen),0,179933.77639818282,GWh/a,,2. Erneuerbare!L214,2. Erneuerbare!M214
2. Erneuerbare,215,,+ / + / Stromabgabe (Mangelphasen),,,,,2. Erneuerbare!L215,2. Erneuerbare!M215
2. Erneuerbare,216,H,+ / + / Nutzungsgrad KWK-Abwärme effektiv,0,12.7,%,1.644,2. Erneuerbare!L216,2. Erneuerbare!M216
2. Erneuerbare,217,I,+ / + / Nutzungsgrad KWK-Abwärme effektiv / Gebäudewärme (Endenergie),0,60132.912116070125,GWh/a,,2. Erneuerbare!L217,2. Erneuerbare!M217
2. Erneuerbare,218,,+ / + / Nutzungsgrad KWK-Abwärme effektiv / Gebäudewärme (Endenergie),,,,,2. Erneuerbare!L218,2. Erneuerbare!M218
2. Erneuerbare,219,H,+ / + / Erforderliche Speicherkapazität,0,286224,GWh,1.649,2. Erneuerbare!L219,2. Erneuerbare!M219
2. Erneuerbare,220,F,+ / - / Abregelung von Wind-/Solarstrom,0,189289.10554710336,GWh/a,1.654,2. Erneuerbare!L220,2. Erneuerbare!M220
2. Erneuerbare,221,,+ / - / Abregelung von Wind-/Solarstrom,,,,,2. Erneuerbare!L221,2. Erneuerbare!M221
2. Erneuerbare,222,G,+ / - / Stromangebot aus eigenen Erneuerb.E.,256797.0257476755,1323581.8273640631,GWh/a,,2. Erneuerbare!L222,2. Erneuerbare!M222
2. Erneuerbare,223,G,+ / - / + / Stromeinfuhr (Erneuerb.) a.d.Ausland,0,0,GWh/a,1.661,2. Erneuerbare!L223,2. Erneuerbare!M223
2. Erneuerbare,224,H,+ / - / + / Stromangebot aus Erneuerbaren E.,256797.0257476755,1323581.8273640631,GWh/a,,2. Erneuerbare!L224,2. Erneuerbare!M224
2. Erneuerbare,225,I,+ / - / + / Stromangebot aus Erneuerbaren E. / Übertragungsverluste Stromnetz,5.512143039125169,9.2,% v. [224],1.666,2. Erneuerbare!L225,2. Erneuerbare!M225
2. Erneuerbare,226,H,+ / - / + / - / inkl. Kurzzeitspeicher,14155.019379430963,121769.5281174938,GWh/a,,2. Erneuerbare!L226,2. Erneuerbare!M226
2. Erneuerbare,227,I,+ / - / + / - / Stromangeb.Erneuerb.(Endenergie),242642.00636824453,1201812.2992465694,GWh/a,,2. Erneuerbare!L227,2. Erneuerbare!M227
2. Erneuerbare,228,,+ / - / + / - / Stromangeb.Erneuerb.(Endenergie),,,,,2. Erneuerbare!L228,2. Erneuerbare!M228
2. Erneuerbare,229,E,Endenergieangebot aus erneuerbaren Quellen gesamt,,,,,2. Erneuerbare!L229,2. Erneuerbare!M229
2. Erneuerbare,230,E,Endenergie aus Erneuerbaren Q. gesamt,459452.05288486544,2061993.1821718658,GWh/a,,2. Erneuerbare!L230,2. Erneuerbare!M230
2. Erneuerbare,231,,Endenergie aus Erneuerbaren Q. gesamt,,,,,2. Erneuerbare!L231,2. Erneuerbare!M231
2. Erneuerbare,232,F,Endenergie aus Erneuerbaren Q. gesamt / Strom (alle Anwendungsbereiche),242642.00636824453,1201812.2992465694,GWh/a,,2. Erneuerbare!L232,2. Erneuerbare!M232
2. Erneuerbare,233,F,Endenergie aus Erneuerbaren Q. gesamt / / / Stromverbrauch insgesamt,467131.23274726106,1003827.9660048089,GWh/a,,2. Erneuerbare!L233,2. Erneuerbare!M233
2. Erneuerbare,234,G,Endenergie aus Erneuerbaren Q. gesamt / / / Anteil Erneuerb.an Stromverbrauch,51.94300645264813,119.72293460100832,%,,2. Erneuerbare!L234,2. Erneuerbare!M234
2. Erneuerbare,235,,Endenergie aus Erneuerbaren Q. gesamt / / / Anteil Erneuerb.an Stromverbrauch,,,,,2. Erneuerbare!L235,2. Erneuerbare!M235
2. Erneuerbare,236,F,Endenergie aus Erneuerbaren Q. gesamt / Kraft/Licht/Inform.Komm.Tech./Kälte (KLIK),171003.68337655472,374437.5035180524,GWh/a,,2. Erneuerbare!L236,2. Erneuerbare!M236
2. Erneuerbare,237,G,Endenergie aus Erneuerbaren Q. gesamt / Kraft/Licht/Inform.Komm.Tech./Kälte (KLIK) / davon Strom (erneuerb. Anteil),171003.68337655472,374437.5035180524,GWh/a,,2. Erneuerbare!L237,2. Erneuerbare!M237
2. Erneuerbare,238,,Endenergie aus Erneuerbaren Q. gesamt / Kraft/Licht/Inform.Komm.Tech./Kälte (KLIK) / davon Strom (erneuerb. Anteil),,,,,2. Erneuerbare!L238,2. Erneuerbare!M238
2. Erneuerbare,239,F,Endenergie aus Erneuerbaren Q. gesamt / Gebäudewärme (GW),172289.86088316783,699077.1419264316,GWh/a,,2. Erneuerbare!L239,2. Erneuerbare!M239
2. Erneuerbare,240,G,Endenergie aus Erneuerbaren Q. gesamt / Gebäudewärme (GW) / davon Brennstoffe,88254.46556022266,0,GWh/a,,2. Erneuerbare!L240,2. Erneuerbare!M240
2. Erneuerbare,241,H,Endenergie aus Erneuerbaren Q. gesamt / Gebäudewärme (GW) / davon Brennstoffe / davon Kohlenwasserstoffe (gasförmig),0,0,GWh/a,,2. Erneuerbare!L241,2. Erneuerbare!M241
2. Erneuerbare,242,H,Endenergie aus Erneuerbaren Q. gesamt / Gebäudewärme (GW) / davon Brennstoffe / davon Kohlenwassrestoffe (flüssig),0,0,GWh/a,,2. Erneuerbare!L242,2. Erneuerbare!M242
2. Erneuerbare,243,H,Endenergie aus Erneuerbaren Q. gesamt / Gebäudewärme (GW) / davon Brennstoffe / davon Kohlenwasserstoffe (fest),88254.46556022266,0,GWh/a,,2. Erneuerbare!L243,2. Erneuerbare!M243
2. Erneuerbare,244,,Endenergie aus Erneuerbaren Q. gesamt / Gebäudewärme (GW) / davon Brennstoffe / davon Kohlenwasserstoffe (fest),,,,,2. Erneuerbare!L244,2. Erneuerbare!M244
2. Erneuerbare,245,G,Endenergie aus Erneuerbaren Q. gesamt / Gebäudewärme (GW) / davon Wärme,66958.10440544847,536228.7194817524,GWh/a,,2. Erneuerbare!L245,2. Erneuerbare!M245
2. Erneuerbare,246,G,Endenergie aus Erneuerbaren Q. gesamt / Gebäudewärme (GW) / davon Strom (erneuerb. Anteil),17077.290917496724,162848.42244467916,GWh/a,,2. Erneuerbare!L246,2. Erneuerbare!M246
2. Erneuerbare,247,,Endenergie aus Erneuerbaren Q. gesamt / Gebäudewärme (GW) / davon Strom (erneuerb. Anteil),,,,,2. Erneuerbare!L247,2. Erneuerbare!M247
2. Erneuerbare,248,F,Endenergie aus Erneuerbaren Q. gesamt / Prozesswärme (PW),65635.52034126216,560767.1028506921,GWh/a,,2. Erneuerbare!L248,2. Erneuerbare!M248
2. Erneuerbare,249,G,Endenergie aus Erneuerbaren Q. gesamt / Prozesswärme (PW) / davon Brennstoffe,25697.16007897475,132752.72013742902,GWh/a,,2. Erneuerbare!L249,2. Erneuerbare!M249
2. Erneuerbare,250,H,Endenergie aus Erneuerbaren Q. gesamt / Prozesswärme (PW) / davon Brennstoffe / davon Kohlenwasserstoffe (gasförmig),0,17161.289945777084,GWh/a,,2. Erneuerbare!L250,2. Erneuerbare!M250
2. Erneuerbare,251,H,Endenergie aus Erneuerbaren Q. gesamt / Prozesswärme (PW) / davon Brennstoffe / davon Wasserstoff,0,0,GWh/a,,2. Erneuerbare!L251,2. Erneuerbare!M251
2. Erneuerbare,252,H,Endenergie aus Erneuerbaren Q. gesamt / Prozesswärme (PW) / davon Brennstoffe / davon Kohlenwasserstoffe (flüssig),0,0,GWh/a,,2. Erneuerbare!L252,2. Erneuerbare!M252
2. Erneuerbare,253,H,Endenergie aus Erneuerbaren Q. gesamt / Prozesswärme (PW) / davon Brennstoffe / davon Kohlenwasserstoffe (fest),25697.16007897475,115591.43019165192,GWh/a,,2. Erneuerbare!L253,2. Erneuerbare!M253
2. Erneuerbare,254,,Endenergie aus Erneuerbaren Q. gesamt / Prozesswärme (PW) / davon Brennstoffe / davon Kohlenwasserstoffe (fest),,,,,2. Erneuerbare!L254,2. Erneuerbare!M254
2. Erneuerbare,255,G,Endenergie aus Erneuerbaren Q. gesamt / Prozesswärme (PW) / davon Wärme,0,0,GWh/a,,2. Erneuerbare!L255,2. Erneuerbare!M255
2. Erneuerbare,256,G,Endenergie aus Erneuerbaren Q. gesamt / Prozesswärme (PW) / davon Strom (erneuerb. Anteil),39938.36026228742,428014.38271326304,GWh/a,,2. Erneuerbare!L256,2. Erneuerbare!M256
2. Erneuerbare,257,,Endenergie aus Erneuerbaren Q. gesamt / Prozesswärme (PW) / davon Strom (erneuerb. Anteil),,,,,2. Erneuerbare!L257,2. Erneuerbare!M257
2. Erneuerbare,258,F,Endenergie aus Erneuerbaren Q. gesamt / Mobile Anwendungen,50522.98828388071,427711.43387668976,,,2. Erneuerbare!L258,2. Erneuerbare!M258
2. Erneuerbare,259,G,Endenergie aus Erneuerbaren Q. gesamt / Mobile Anwendungen / davon Kraftstoffe,35900.316471974984,191199.44330611522,GWh/a,,2. Erneuerbare!L259,2. Erneuerbare!M259
2. Erneuerbare,260,H,Endenergie aus Erneuerbaren Q. gesamt / Mobile Anwendungen / davon Kraftstoffe / davon Wasserstoff (FC-Traktion),0,0,GWh/a,,2. Erneuerbare!L260,2. Erneuerbare!M260
2. Erneuerbare,261,H,Endenergie aus Erneuerbaren Q. gesamt / Mobile Anwendungen / davon Kraftstoffe / davon Kohlenwasserst.(gasförmig),1131.580013848367,91567.12976330396,GWh/a,,2. Erneuerbare!L261,2. Erneuerbare!M261
2. Erneuerbare,262,H,Endenergie aus Erneuerbaren Q. gesamt / Mobile Anwendungen / davon Kraftstoffe / davon Kohlenwasserst.flüssig (Luftverkehr),34768.736458126616,99632.31354281127,GWh/a,,2. Erneuerbare!L262,2. Erneuerbare!M262
2. Erneuerbare,263,,Endenergie aus Erneuerbaren Q. gesamt / Mobile Anwendungen / davon Kraftstoffe / davon Kohlenwasserst.flüssig (Luftverkehr),,,,,2. Erneuerbare!L263,2. Erneuerbare!M263
2. Erneuerbare,264,G,Endenergie aus Erneuerbaren Q. gesamt / Mobile Anwendungen / davon Strom (erneuerb. Anteil),14622.671811905728,236511.99057057456,GWh/a,,2. Erneuerbare!L264,2. Erneuerbare!M264
2. Erneuerbare,265,,Endenergie aus Erneuerbaren Q. gesamt / Mobile Anwendungen / davon Strom (erneuerb. Anteil),,,,,2. Erneuerbare!L265,2. Erneuerbare!M265
2. Erneuerbare,266,F,Endenergie aus Erneuerbaren Q. gesamt / Brennstoffe (alle Anwendungsbereiche),149851.9421111724,323952.16344354424,GWh/a,,2. Erneuerbare!L266,2. Erneuerbare!M266
2. Erneuerbare,267,G,Endenergie aus Erneuerbaren Q. gesamt / Brennstoffe (alle Anwendungsbereiche) / davon Wasserstoff,0,0,GWh/a,,2. Erneuerbare!L267,2. Erneuerbare!M267
2. Erneuerbare,268,G,Endenergie aus Erneuerbaren Q. gesamt / Brennstoffe (alle Anwendungsbereiche) / davon Kohlenwasserstoffe (gasförmig),1131.580013848367,108728.41970908105,GWh/a,,2. Erneuerbare!L268,2. Erneuerbare!M268
2. Erneuerbare,269,G,Endenergie aus Erneuerbaren Q. gesamt / Brennstoffe (alle Anwendungsbereiche) / davon Kohlenwasserstoffe (flüssig),34768.736458126616,99632.31354281127,GWh/a,,2. Erneuerbare!L269,2. Erneuerbare!M269
2. Erneuerbare,270,G,Endenergie aus Erneuerbaren Q. gesamt / Brennstoffe (alle Anwendungsbereiche) / davon Kohlenwasserstoffe (fest),113951.6256391974,115591.43019165192,GWh/a,,2. Erneuerbare!L270,2. Erneuerbare!M270
2. Erneuerbare,271,,Endenergie aus Erneuerbaren Q. gesamt / Brennstoffe (alle Anwendungsbereiche) / davon Kohlenwasserstoffe (fest),,,,,2. Erneuerbare!L271,2. Erneuerbare!M271
2. Erneuerbare,272,F,Endenergie aus Erneuerbaren Q. gesamt / Grundstoff Methan (stoffliche Verwendung),0,76544.50823642868,GWh/a,,2. Erneuerbare!L272,2. Erneuerbare!M272
2. Erneuerbare,273,,Endenergie aus Erneuerbaren Q. gesamt / Grundstoff Methan (stoffliche Verwendung),,,,,2. Erneuerbare!L273,2. Erneuerbare!M273
2. Erneuerbare,274,E,Primärenergie-Einsatz Biobrennstoffe,,,,,2. Erneuerbare!L274,2. Erneuerbare!M274
2. Erneuerbare,275,F,Primärenergie-Einsatz Biobrennstoffe / Brennstoffe (alle Anwendungsbereiche),257710.73530671158,244929.16683467795,GWh/a,,2. Erneuerbare!L275,2. Erneuerbare!M275
2. Erneuerbare,276,G,Primärenergie-Einsatz Biobrennstoffe / Brennstoffe (alle Anwendungsbereiche) / davon Kohlenwasserstoffe (gasförmig),92382.22222222223,110597.13664302602,GWh/a,,2. Erneuerbare!L276,2. Erneuerbare!M276
2. Erneuerbare,277,G,Primärenergie-Einsatz Biobrennstoffe / Brennstoffe (alle Anwendungsbereiche) / davon Kohlenwasserstoffe (flüssig),30197.616313333332,4302.6,GWh/a,,2. Erneuerbare!L277,2. Erneuerbare!M277
2. Erneuerbare,278,G,Primärenergie-Einsatz Biobrennstoffe / Brennstoffe (alle Anwendungsbereiche) / davon Kohlenwasserstoffe (fest),135130.89677115603,130029.43019165192,GWh/a,,2. Erneuerbare!L278,2. Erneuerbare!M278
2. Erneuerbare,279,,Primärenergie-Einsatz Biobrennstoffe / Brennstoffe (alle Anwendungsbereiche) / davon Kohlenwasserstoffe (fest),,,,,2. Erneuerbare!L279,2. Erneuerbare!M279
2. Erneuerbare,280,,Primärenergie-Einsatz Biobrennstoffe / Brennstoffe (alle Anwendungsbereiche) / davon Kohlenwasserstoffe (fest),,,,,2. Erneuerbare!L280,2. Erneuerbare!M280
2. Erneuerbare,281,,Primärenergie-Einsatz Biobrennstoffe / Brennstoffe (alle Anwendungsbereiche) / davon Kohlenwasserstoffe (fest),,,,,2. Erneuerbare!L281,2. Erneuerbare!M281
2. Erneuerbare,282,,Primärenergie-Einsatz Biobrennstoffe / Brennstoffe (alle Anwendungsbereiche) / davon Kohlenwasserstoffe (fest),,,,,2. Erneuerbare!L282,2. Erneuerbare!M282
2. Erneuerbare,283,,Primärenergie-Einsatz Biobrennstoffe / Brennstoffe (alle Anwendungsbereiche) / davon Kohlenwasserstoffe (fest),,,,,2. Erneuerbare!L283,2. Erneuerbare!M283
2. Erneuerbare,284,,Primärenergie-Einsatz Biobrennstoffe / Brennstoffe (alle Anwendungsbereiche) / davon Kohlenwasserstoffe (fest),,,,,2. Erneuerbare!L284,2. Erneuerbare!M284
2. Erneuerbare,285,,Primärenergie-Einsatz Biobrennstoffe / Brennstoffe (alle Anwendungsbereiche) / davon Kohlenwasserstoffe (fest),,,,,2. Erneuerbare!L285,2. Erneuerbare!M285
2. Erneuerbare,286,,Primärenergie-Einsatz Biobrennstoffe / Brennstoffe (alle Anwendungsbereiche) / davon Kohlenwasserstoffe (fest),,,,,2. Erneuerbare!L286,2. Erneuerbare!M286
2. Erneuerbare,287,,Primärenergie-Einsatz Biobrennstoffe / Brennstoffe (alle Anwendungsbereiche) / davon Kohlenwasserstoffe (fest),,,,,2. Erneuerbare!L287,2. Erneuerbare!M287
2. Erneuerbare,288,,Primärenergie-Einsatz Biobrennstoffe / Brennstoffe (alle Anwendungsbereiche) / davon Kohlenwasserstoffe (fest),,,,,2. Erneuerbare!L288,2. Erneuerbare!M288
2. Erneuerbare,289,,Primärenergie-Einsatz Biobrennstoffe / Brennstoffe (alle Anwendungsbereiche) / davon Kohlenwasserstoffe (fest),,,,,2. Erneuerbare!L289,2. Erneuerbare!M289
2. Erneuerbare,290,,Primärenergie-Einsatz Biobrennstoffe / Brennstoffe (alle Anwendungsbereiche) / davon Kohlenwasserstoffe (fest),,,,,2. Erneuerbare!L290,2. Erneuerbare!M290
2. Erneuerbare,291,,Primärenergie-Einsatz Biobrennstoffe / Brennstoffe (alle Anwendungsbereiche) / davon Kohlenwasserstoffe (fest),,,,,2. Erneuerbare!L291,2. Erneuerbare!M291
2. Erneuerbare,292,,Primärenergie-Einsatz Biobrennstoffe / Brennstoffe (alle Anwendungsbereiche) / davon Kohlenwasserstoffe (fest),,,,,2. Erneuerbare!L292,2. Erneuerbare!M292
2. Erneuerbare,293,,Primärenergie-Einsatz Biobrennstoffe / Brennstoffe (alle Anwendungsbereiche) / davon Kohlenwasserstoffe (fest),,,,,2. Erneuerbare!L293,2. Erneuerbare!M293
